,AGE,ATTENDANCE,GRADE,INCOME_QUINTILE,PREPARE_ATTENDANCE,PREPARE_GRADE,PREPARE_join_1years_ago,PREPARE_join_2years_ago,PREPARE_join_3years_ago,PREPARE_join_4years_ago,PREPARE_join_this_year,TOTAL_JOIN,TOTAL_OFF,UNI_DIST,join_1years_ago,join_2years_ago,join_3years_ago,join_4years_ago,join_this_year
8851,26.0,0.8,4.0,2.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,0.3232852774137177,-0.35342944517256425,2.0,3.0000000000000004,339.0,0.0,0.0,0.0,2.0,0.0
8852,26.0,0.7,2.0,2.0,-0.09794670161641729,-1.4307557885539537,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,7.323285277413718,-0.35342944517256425,9.0,1.0,4.0,0.0,0.0,0.0,9.0,0.0
8853,26.0,0.8,2.5,2.0,0.0020532983835827084,-0.9307557885539536,-0.35430318916557446,-0.6968108344255133,-0.09217999126255991,-1.6767147225862824,-0.35342944517256425,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
8854,26.0,0.8,4.5,4.0,0.0020532983835827084,1.0692442114460463,-0.35430318916557446,0.3031891655744866,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,2.0,1.0,7.499999999999999,0.0,1.0,0.0,1.0,0.0
8855,26.0,0.7,4.0,3.0,-0.09794670161641729,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,-0.09217999126255991,-0.6767147225862822,0.6465705548274358,3.0,4.0,50.33333333333333,0.0,0.0,1.0,1.0,1.0
8856,26.0,0.7,2.5,3.0,-0.09794670161641729,-0.9307557885539536,-0.35430318916557446,0.3031891655744866,3.9078200087374406,0.3232852774137177,-0.35342944517256425,8.0,1.0,14.5,0.0,1.0,5.0,2.0,0.0
8857,26.0,0.8,4.0,3.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0
8858,26.0,0.8,4.5,2.0,0.0020532983835827084,1.0692442114460463,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,0.3232852774137177,-0.35342944517256425,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8859,26.0,0.7,3.5,3.0,-0.09794670161641729,0.06924421144604623,-0.35430318916557446,-0.6968108344255133,3.9078200087374406,-0.6767147225862822,-0.35342944517256425,6.0,1.0,285.8333333333333,0.0,0.0,5.0,1.0,0.0
8860,26.0,0.8,2.5,3.0,0.0020532983835827084,-0.9307557885539536,1.6456968108344259,-0.6968108344255133,2.90782000873744,0.3232852774137177,-0.35342944517256425,8.0,2.0,102.75,2.0,0.0,4.0,2.0,0.0
8861,26.0,0.8,4.0,2.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,0.3031891655744866,-1.09217999126256,-1.6767147225862824,-0.35342944517256425,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8862,26.0,0.7,4.5,2.0,-0.09794670161641729,1.0692442114460463,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,0.3232852774137177,-0.35342944517256425,2.0,3.0000000000000004,3.0,0.0,0.0,0.0,2.0,0.0
8863,26.0,0.8,2.5,3.0,0.0020532983835827084,-0.9307557885539536,-0.35430318916557446,-0.6968108344255133,0.9078200087374402,-0.6767147225862822,-0.35342944517256425,3.0,1.0,28.33333333333333,0.0,0.0,2.0,1.0,0.0
8864,26.0,0.8,4.0,5.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,-0.09217999126255991,-1.6767147225862824,-0.35342944517256425,1.0,1.0,29.0,0.0,0.0,1.0,0.0,0.0
8865,26.0,0.8,2.0,3.0,0.0020532983835827084,-1.4307557885539537,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,0.3232852774137177,-0.35342944517256425,2.0,1.0,73.0,0.0,0.0,0.0,2.0,0.0
8866,26.0,0.8,3.5,2.0,0.0020532983835827084,0.06924421144604623,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,3.0000000000000004,5.0,0.0,0.0,0.0,1.0,0.0
8867,26.0,0.7,4.5,4.0,-0.09794670161641729,1.0692442114460463,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0
8868,26.0,0.8,3.5,3.0,0.0020532983835827084,0.06924421144604623,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0
8869,26.0,0.8,4.5,4.0,0.0020532983835827084,1.0692442114460463,-0.35430318916557446,0.3031891655744866,-1.09217999126256,3.323285277413717,1.6465705548274356,8.0,1.0,6.25,0.0,1.0,0.0,5.0,2.0
8870,26.0,0.8,4.0,3.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0
8871,26.0,0.7,4.5,2.0,-0.09794670161641729,1.0692442114460463,-0.35430318916557446,-0.6968108344255133,-0.09217999126255991,-1.6767147225862824,-0.35342944517256425,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
8872,26.0,0.8,2.0,3.0,0.0020532983835827084,-1.4307557885539537,1.6456968108344259,0.3031891655744866,0.9078200087374402,1.3232852774137178,1.6465705548274356,10.0,1.0,0.9,2.0,1.0,2.0,3.0,2.0
8873,26.0,0.8,2.5,5.0,0.0020532983835827084,-0.9307557885539536,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,2.6465705548274365,4.0,1.0,41.0,0.0,0.0,0.0,1.0,3.0
8874,26.0,0.8,2.5,5.0,0.0020532983835827084,-0.9307557885539536,-0.35430318916557446,0.3031891655744866,-1.09217999126256,-1.6767147225862824,-0.35342944517256425,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8875,26.0,0.8,4.5,5.0,0.0020532983835827084,1.0692442114460463,-0.35430318916557446,-0.6968108344255133,0.9078200087374402,0.3232852774137177,-0.35342944517256425,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0
8876,26.0,0.8,4.0,5.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,0.9078200087374402,-1.6767147225862824,-0.35342944517256425,2.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0
8877,26.0,0.8,2.5,2.0,0.0020532983835827084,-0.9307557885539536,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
8878,26.0,0.7,4.0,3.0,-0.09794670161641729,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,-0.09217999126255991,0.3232852774137177,-0.35342944517256425,3.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0
8879,26.0,0.8,4.0,4.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,-0.6968108344255133,1.9078200087374397,0.3232852774137177,-0.35342944517256425,5.0,5.0,29.2,0.0,0.0,3.0,2.0,0.0
8880,26.0,0.8,2.0,3.0,0.0020532983835827084,-1.4307557885539537,-0.35430318916557446,-0.6968108344255133,0.9078200087374402,0.3232852774137177,-0.35342944517256425,4.0,1.0,146.0,0.0,0.0,2.0,2.0,0.0
8881,26.0,0.8,2.5,3.0,0.0020532983835827084,-0.9307557885539536,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,1.0,223.0,0.0,0.0,0.0,1.0,0.0
8882,26.0,0.8,4.0,3.0,0.0020532983835827084,0.5692442114460462,-0.35430318916557446,1.303189165574487,-1.09217999126256,1.3232852774137178,-0.35342944517256425,5.0,3.0000000000000004,3.6,0.0,2.0,0.0,3.0,0.0
8883,26.0,0.8,3.5,2.0,0.0020532983835827084,0.06924421144604623,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,1.0,3.0000000000000004,0.0,0.0,0.0,0.0,1.0,0.0
8884,26.0,0.8,4.0,3.0,0.0020532983835827084,0.5692442114460462,1.6456968108344259,-0.6968108344255133,-1.09217999126256,-0.6767147225862822,-0.35342944517256425,3.0,2.0,148.0,2.0,0.0,0.0,1.0,0.0
8885,26.0,0.8,3.0000000000000004,2.0,0.0020532983835827084,-0.43075578855395374,-0.35430318916557446,-0.6968108344255133,0.9078200087374402,2.3232852774137185,-0.35342944517256425,6.0,3.0000000000000004,1.3333333333333333,0.0,0.0,2.0,4.0,0.0
8886,26.0,0.7,4.5,2.0,-0.09794670161641729,1.0692442114460463,-0.35430318916557446,-0.6968108344255133,-1.09217999126256,0.3232852774137177,1.6465705548274356,4.0,1.0,14.75,0.0,0.0,0.0,2.0,2.0
