,AGE,ATTENDANCE,GRADE,INCOME_QUINTILE,PREPARE_ATTENDANCE,PREPARE_GRADE,PREPARE_join_1years_ago,PREPARE_join_2years_ago,PREPARE_join_3years_ago,PREPARE_join_4years_ago,PREPARE_join_this_year,TOTAL_JOIN,TOTAL_OFF,UNI_DIST,join_1years_ago,join_2years_ago,join_3years_ago,join_4years_ago,join_this_year,ADMISSION_수시,ADMISSION_정시,DOUBLE_MAJOR_N,DOUBLE_MAJOR_Y,OCCP_GRP_1_1.인문사회계열,OCCP_GRP_1_2.자연과학계열,OCCP_GRP_1_3.공학계열,OCCP_GRP_1_4.예체능계열,off_1years_ago_N,off_1years_ago_Y,off_2years_ago_N,off_2years_ago_Y,off_3years_ago_N,off_3years_ago_Y,off_4years_ago_N,off_4years_ago_Y,off_this_year_N,off_this_year_Y
5764,0.16666666666666696,1.0,0.6000000000000001,1.0,0.8810752283873059,0.6242250738540452,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.0016053346505309953,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
3077,0.16666666666666696,0.3333333333333335,1.0,0.75,0.29369174279576893,0.9675564289418679,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.045752037540133364,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8058,0.3333333333333335,0.3333333333333335,0.6000000000000001,0.5,0.3303537667603923,0.5957325254325813,0.06098335240468673,0.026533434661684546,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.016483516483516484,0.4,0.028896023709557916,0.05714285714285714,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8481,0.833333333333333,0.666666666666667,0.19999999999999996,0.25,0.66885300385458,0.18990911392455523,0.012556821117364697,0.0031989845596449434,0.03546349817559138,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.06421338602123981,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
4741,0.833333333333333,0.3333333333333335,0.19999999999999996,0.25,0.37516126105881165,0.18990911392455523,0.012556821117364697,0.0031989845596449434,0.004686800279872644,0.022615130934946066,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.23116818967646333,0.0,0.0,0.0,0.02127659574468085,0.0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
3194,1.0,0.3333333333333335,0.6000000000000001,1.0,0.41261651440846303,0.5149970326317338,0.023876652870940582,0.035749372396511075,0.04592236523271943,0.0,0.015998612683868547,0.01098901098901099,0.4,0.0032106693010619906,0.0,0.022727272727272728,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8360,0.16666666666666696,0.3333333333333335,0.0,1.0,0.29369174279576893,0.1092280412223115,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.0518779087411988,0.016483516483516484,0.4,0.016053346505309953,0.0,0.0,0.0,0.0,0.045454545454545456,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14508,0.16666666666666696,0.666666666666667,0.6000000000000001,0.75,0.5873834855915373,0.6242250738540452,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.1380587799456656,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
12377,0.5,0.3333333333333335,0.19999999999999996,1.0,0.33184781628849624,0.23428397895619896,0.0284550499271307,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.015066309439460412,0.01098901098901099,0.4,0.0032106693010619906,0.02857142857142857,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5736,0.16666666666666696,0.666666666666667,0.0,0.25,0.5873834855915373,0.1092280412223115,0.12191929125369906,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.02197802197802198,0.4,0.11686836255865646,0.11428571428571428,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9655,0.16666666666666696,0.3333333333333335,0.40000000000000013,1.0,0.29369174279576893,0.45255939631013403,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.08347740182761176,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14008,0.3333333333333335,0.3333333333333335,0.40000000000000013,0.25,0.3303537667603923,0.42406684788867,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1190,0.16666666666666696,0.666666666666667,0.40000000000000013,0.25,0.5873834855915373,0.45255939631013403,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.5185230921215115,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13030,0.16666666666666696,0.666666666666667,0.6000000000000001,0.25,0.5873834855915373,0.6242250738540452,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.025685354408495925,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2834,0.16666666666666696,0.666666666666667,0.40000000000000013,0.5,0.5873834855915373,0.45255939631013403,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.0337120276611509,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5524,0.16666666666666696,0.3333333333333335,0.19999999999999996,0.75,0.29369174279576893,0.2808937187662227,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.017123569605663948,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8483,0.16666666666666696,0.666666666666667,0.19999999999999996,1.0,0.5873834855915373,0.2808937187662227,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.05297604346752285,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2245,0.3333333333333335,0.3333333333333335,0.8,0.5,0.3303537667603923,0.7673982029764925,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.018299042458221663,0.005494505494505495,0.4,0.005886227051946982,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
11339,0.16666666666666696,0.3333333333333335,1.0,0.75,0.29369174279576893,0.9675564289418679,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.024080019757964928,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14443,0.3333333333333335,0.666666666666667,0.40000000000000013,1.0,0.6240455095561607,0.42406684788867,0.032528302477556024,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.005494505494505495,0.4,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4422,0.666666666666667,0.666666666666667,0.19999999999999996,1.0,0.6484692231945404,0.20679623160154365,0.004772615072904076,0.0,0.0,0.000319264408384666,0.03575619587453369,0.01098901098901099,0.4,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
11679,0.16666666666666696,1.0,0.0,1.0,0.8810752283873059,0.1092280412223115,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.06694421818065921,0.02197802197802198,0.4,0.5056804149172636,0.0,0.0,0.0,0.0,0.06060606060606061,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14326,0.16666666666666696,0.3333333333333335,0.8,0.5,0.29369174279576893,0.7958907513979565,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.004816003951592986,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13063,0.3333333333333335,0.666666666666667,0.8,0.25,0.6240455095561607,0.7673982029764925,0.004073252550425319,0.026533434661684546,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.005494505494505495,0.4,0.035317362311681894,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1451,0.16666666666666696,1.0,0.6000000000000001,0.75,0.8810752283873059,0.6242250738540452,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.03681159930173839,0.01098901098901099,0.4,0.007224005927389479,0.0,0.0,0.0,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2769,1.0,0.666666666666667,0.19999999999999996,0.25,0.7063082572042314,0.17166567754391132,0.023876652870940582,0.013033345890413769,0.04592236523271943,0.0,0.015998612683868547,0.005494505494505495,0.4,0.0337120276611509,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14568,0.16666666666666696,0.3333333333333335,0.0,0.25,0.29369174279576893,0.1092280412223115,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.03681159930173839,0.016483516483516484,0.4,0.5072857495677945,0.02857142857142857,0.0,0.0,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2957,0.833333333333333,0.666666666666667,0.8,0.25,0.66885300385458,0.704906146556289,0.012556821117364697,0.0031989845596449434,0.004686800279872644,0.0013453280500180798,0.05633939337253338,0.016483516483516484,0.4,0.3874207623281468,0.0,0.0,0.0,0.0,0.045454545454545456,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14323,0.666666666666667,0.3333333333333335,1.0,0.75,0.354777480398772,0.8934589417771888,0.004772615072904076,0.0,0.03077669789571873,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.4,0.019264015806371944,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4919,0.666666666666667,0.666666666666667,0.19999999999999996,0.5,0.6484692231945404,0.20679623160154365,0.03322766500003478,0.0,0.0,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.4,0.32588293405779206,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
11266,0.833333333333333,0.3333333333333335,0.19999999999999996,0.5,0.37516126105881165,0.18990911392455523,0.012556821117364697,0.025915011065742254,0.004686800279872644,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.035317362311681894,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
7260,0.3333333333333335,1.0,0.40000000000000013,0.5,0.9177372523519293,0.42406684788867,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.033365351897682076,0.01098901098901099,0.4,0.016053346505309953,0.0,0.0,0.0,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5828,0.16666666666666696,1.0,0.40000000000000013,0.5,0.8810752283873059,0.45255939631013403,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.021745289862277976,0.005494505494505495,0.4,0.5056804149172636,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1257,0.666666666666667,0.666666666666667,0.0,1.0,0.6484692231945404,0.03513055405763238,0.03322766500003478,0.0,0.0,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.4,0.006421338602123981,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8664,0.3333333333333335,0.666666666666667,0.0,0.75,0.6240455095561607,0.08073549280084746,0.032528302477556024,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.04843166133714249,0.02197802197802198,0.4,0.04173870091380588,0.02857142857142857,0.0,0.0,0.0,0.045454545454545456,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
12209,0.666666666666667,0.3333333333333335,0.6000000000000001,1.0,0.354777480398772,0.5501275866893661,0.004772615072904076,0.0,0.0,0.000319264408384666,0.06588881475345452,0.02197802197802198,0.4,0.01685601383057545,0.0,0.0,0.0,0.0,0.06060606060606061,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4412,0.5,1.0,0.8,0.25,0.9192313018800332,0.7492810115879327,0.0,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.015066309439460412,0.005494505494505495,0.4,0.05297604346752285,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13531,0.833333333333333,0.3333333333333335,0.40000000000000013,0.75,0.37516126105881165,0.3615747914684665,0.012556821117364697,0.025915011065742254,0.0662401960713101,0.21404335689929796,0.05633939337253338,0.08791208791208792,0.6000000000000001,0.09722307977278341,0.0,0.022727272727272728,0.0625,0.2127659574468085,0.045454545454545456,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
5829,0.16666666666666696,1.0,0.8,1.0,0.8810752283873059,0.7958907513979565,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.0518779087411988,0.016483516483516484,0.4,0.08989874042973574,0.0,0.0,0.0,0.0,0.045454545454545456,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4953,0.666666666666667,0.666666666666667,0.19999999999999996,1.0,0.6484692231945404,0.20679623160154365,0.03322766500003478,0.0,0.12310679158287491,0.000319264408384666,0.03575619587453369,0.038461538461538464,0.4,0.02935469075256677,0.02857142857142857,0.0,0.125,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5328,0.16666666666666696,0.3333333333333335,0.6000000000000001,0.75,0.29369174279576893,0.6242250738540452,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.01739112538075245,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14619,0.833333333333333,1.0,0.6000000000000001,0.25,0.9625447466503486,0.5332404690123778,0.012556821117364697,0.0031989845596449434,0.004686800279872644,0.0013453280500180798,0.026206774493612552,0.005494505494505495,0.4,0.011237342553716967,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
10141,0.5,1.0,0.19999999999999996,1.0,0.9192313018800332,0.23428397895619896,0.0284550499271307,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.0,0.005494505494505495,0.4,0.012842677204247963,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2488,0.16666666666666696,0.666666666666667,0.19999999999999996,0.5,0.5873834855915373,0.2808937187662227,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.027290689059026922,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9850,0.16666666666666696,0.3333333333333335,0.8,0.25,0.29369174279576893,0.7958907513979565,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.040133366263274885,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8789,0.833333333333333,0.0,0.6000000000000001,1.0,0.08146951826304272,0.5332404690123778,0.0694669209716261,0.0031989845596449434,0.004686800279872644,0.0013453280500180798,0.01114046505415214,0.01098901098901099,0.4,0.49123240306248456,0.05714285714285714,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8296,0.833333333333333,0.3333333333333335,0.6000000000000001,0.75,0.37516126105881165,0.5332404690123778,0.012556821117364697,0.0031989845596449434,0.03546349817559138,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.008026673252654977,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
14628,0.3333333333333335,1.0,0.40000000000000013,0.75,0.9177372523519293,0.42406684788867,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.033365351897682076,0.01098901098901099,0.4,0.008026673252654977,0.0,0.0,0.0,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9631,0.16666666666666696,0.3333333333333335,0.19999999999999996,0.25,0.29369174279576893,0.2808937187662227,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.09471474438132872,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1649,1.0,0.3333333333333335,0.19999999999999996,1.0,0.41261651440846303,0.17166567754391132,0.023876652870940582,0.013033345890413769,0.07669906312843816,0.0,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.048160039515929856,0.0,0.0,0.0625,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
10174,0.5,1.0,0.40000000000000013,1.0,0.9192313018800332,0.4059496565001103,0.0,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.015066309439460412,0.005494505494505495,0.4,0.0032106693010619906,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
3876,0.3333333333333335,0.3333333333333335,0.19999999999999996,0.25,0.3303537667603923,0.25240117034475873,0.032528302477556024,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.005494505494505495,0.4,0.18220548283526797,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5875,0.833333333333333,0.3333333333333335,0.6000000000000001,0.5,0.37516126105881165,0.5332404690123778,0.012556821117364697,0.025915011065742254,0.004686800279872644,0.04388493381987405,0.01114046505415214,0.016483516483516484,0.6000000000000001,0.004816003951592986,0.0,0.022727272727272728,0.0,0.0425531914893617,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
7210,0.16666666666666696,1.0,0.6000000000000001,0.75,0.8810752283873059,0.6242250738540452,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.02086935045690294,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13059,0.833333333333333,0.666666666666667,0.40000000000000013,0.25,0.66885300385458,0.3615747914684665,0.012556821117364697,0.025915011065742254,0.004686800279872644,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.4,0.028896023709557916,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4421,0.16666666666666696,1.0,0.6000000000000001,1.0,0.8810752283873059,0.6242250738540452,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.021745289862277976,0.005494505494505495,0.4,0.025685354408495925,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5470,0.5,0.3333333333333335,0.19999999999999996,1.0,0.33184781628849624,0.23428397895619896,0.0,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.015066309439460412,0.005494505494505495,0.4,0.008026673252654977,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13439,1.0,0.3333333333333335,0.0,0.25,0.41261651440846303,0.0,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.02126980288492799,0.015998612683868547,0.005494505494505495,0.4,0.0016053346505309953,0.0,0.0,0.0,0.02127659574468085,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
3317,0.833333333333333,0.3333333333333335,0.0,1.0,0.37516126105881165,0.018243436380643963,0.012556821117364697,0.025915011065742254,0.004686800279872644,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.4,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
283,1.0,0.3333333333333335,0.8,0.25,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.06380940865478396,0.015998612683868547,0.02197802197802198,0.6000000000000001,0.0016053346505309953,0.0,0.022727272727272728,0.0,0.06382978723404255,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
2728,1.0,0.3333333333333335,0.8,0.75,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.013033345890413769,0.04592236523271943,0.0,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.0016053346505309953,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
2706,0.3333333333333335,0.666666666666667,0.19999999999999996,0.25,0.6240455095561607,0.25240117034475873,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.018299042458221663,0.005494505494505495,0.4,0.38528031612743885,0.0,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1129,0.16666666666666696,0.3333333333333335,0.40000000000000013,1.0,0.29369174279576893,0.45255939631013403,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.005494505494505495,0.4,0.04976537416646085,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9706,0.16666666666666696,0.3333333333333335,0.40000000000000013,1.0,0.29369174279576893,0.45255939631013403,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.03681159930173839,0.016483516483516484,0.4,0.17284103070717052,0.02857142857142857,0.0,0.0,0.0,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5811,0.3333333333333335,1.0,0.19999999999999996,1.0,0.9177372523519293,0.25240117034475873,0.032528302477556024,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.005494505494505495,0.4,0.032106693010619906,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13007,0.16666666666666696,0.666666666666667,0.6000000000000001,0.25,0.5873834855915373,0.6242250738540452,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.0,0.4,0.011237342553716967,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14246,0.666666666666667,0.666666666666667,0.0,0.75,0.6484692231945404,0.03513055405763238,0.03322766500003478,0.0,0.0,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.4,0.035317362311681894,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14519,0.16666666666666696,0.666666666666667,0.0,1.0,0.5873834855915373,0.1092280412223115,0.06500919139943766,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.021745289862277976,0.016483516483516484,0.4,0.2761175598913312,0.05714285714285714,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
